CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-01-6780-46,13-004,HUEHUETENANGO,HUEHUETENANGO,"COLEGIO PRIVADO MIXTO ""NUEVO AMANECER""",3AV. FINAL ZONA 3,77657960,CLARA ARMIDA MORALES CASTILLO,EDWIN ROLANDO SALAZAR ESCOBEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-6789-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO RAFAEL LANDIVAR,"5A. CALLE RAFAEL LANDIVAR, 11-66 ZONA 1",49664813,REYNALDO RECINOS CASTILLO,FLOR DE MARIA CASTILLO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6791-46,13-050,HUEHUETENANGO,HUEHUETENANGO,CENTRO TECNOLOGICO AVANZADO CETA,4TA. AV. 0-49 COLONIA ALVARADO ZONA 5,79474572,REYNALDO RECINOS CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6885-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PREUNIVERSITARIO EMPRESARIAL DEL NOROCCIDENTE,5AV. 7-147 ZONA 1,77641004,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6951-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO HERMANO PEDRO,ZACULEU CENTRAL ZONA 9,57699663,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-7090-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO CRISTIANO TABERNACULO DE LA FE,SECTOR IV CAMBOTE ZONA 11,79344338,REYNALDO RECINOS CASTILLO,EUSTAQUIO GOMEZ GOMEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-7099-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO LA SABIDURIA,SEGUNDA CALLE ZONA SIETE LO DE HERNANDEZ,79596538,REYNALDO RECINOS CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-7110-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS,13 CALLE 2-20 COLONIA LOS ENCINOS ZONA 5 OFICINAS 205,59762130,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,HUEHUETENANGO
13-01-7111-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO PARA ADULTOS GUATEMALTECOS 'EL SHADDAI',COLONIA MAKEPEACE ZONA 1,77643534,CLARA ARMIDA MORALES CASTILLO,LUDDWIK MISSAEL GOMEZ RIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-7130-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO CRISTIANO 'TABERNACULO DE LA FE',SECTOR IV CAMBOTE ZONA 11,77643006,REYNALDO RECINOS CASTILLO,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-7133-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO PARA ADULTOS GUATEMALTECOS 'EL SHADDAI',COLONIA MAKEPEACE ZONA 1,77643534,CLARA ARMIDA MORALES CASTILLO,LUDDWIK MISSAEL GOMEZ RIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-7142-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO AMERICANO,3A. AVENIDA 1-140 ZONA 3,77649739,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-7148-46,13-050,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO A DISTANCIA AULA VIRTUAL,"2A. CALLE 6-49, ZONA 1",77648978,REYNALDO RECINOS CASTILLO,OLIVER BOANERGES RECINOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-02-0166-46,13-005,HUEHUETENANGO,CHIANTLA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,3A. CALLE 6-45 ZONA 5,77644480,YURI ESTEBAN LEON REYES,GONZALO EZEQUIEL MERIDA MERIDA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0194-46,13-006,HUEHUETENANGO,CHIANTLA,INSTITUTO BASICO EXPERIMENTAL CON ORIENTACION OCUPACIONAL FE Y ALEGRIA NO. 38,ALDEA CHUSCAJ,77644550,MARIA ELENA MATIAS ANTONIO DE MONTEJO,GERVIN GEOVANI JUSTINIANO CASTANEDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0195-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO INTEGRAL HUMANISTICO CHIANTLECO,CANTON LA LAGUNITA ZONA 3,77659286,YURI ESTEBAN LEON REYES,JOSE RENE TELLO MERIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0196-46,13-007,HUEHUETENANGO,CHIANTLA,INSTITUTO NORMAL MIXTO,"CANTON LOS PLANES DEL CORDERO, ALDEA LA CAPELLANIA",49000057,LUIS ANTONIO HERRERA TELLO,VERONICA PAOLA CIFUENTES AGUILAR,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0209-46,13-005,HUEHUETENANGO,CHIANTLA,"COLEGIO ""JUAN PABLO II""",5A. AV. 4-13 ZONA 1,58014531,YURI ESTEBAN LEON REYES,MARIA VIRGINIA GOMEZ MENDEZ DE ALVA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0210-46,13-005,HUEHUETENANGO,CHIANTLA,"COLEGIO ""JUAN PABLO II""",5A. AV. 4-13 ZONA 1,59775141,YURI ESTEBAN LEON REYES,MARIA VIRGINIA GOMEZ MENDEZ DE ALVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-02-0216-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO INTEGRAL HUMANISTICO CHIANTLECO,CANTON LA LAGUNITA ZONA 3,30034627,YURI ESTEBAN LEON REYES,JOSE RENE TELLO MERIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-02-0217-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO INTEGRAL HUMANISTICO CHIANTLECO,CANTON LA LAGUNITA ZONA 3,77659286,YURI ESTEBAN LEON REYES,JOSE RENE TELLO MERIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-02-0238-46,13-006,HUEHUETENANGO,CHIANTLA,"COLEGIO PRIVADO MIXTO ""RIO QUISIL""",ALDEA SAN FRANCISCO LAS FLORES,40586074,MARIA ELENA MATIAS ANTONIO DE MONTEJO,MAYNOR ALBERTO VELÀSSQUEZ CHAVEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-02-0239-46,13-005,HUEHUETENANGO,CHIANTLA,"COLEGIO PRIVADO MIXTO ""LOS ANDES""","CANTON NUEVA ESPERANZA, ALDEA RIO ESCONDIDO",57486992,YURI ESTEBAN LEON REYES,GENARO RODRIGO LOPEZ VELASQUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0240-46,13-005,HUEHUETENANGO,CHIANTLA,"COLEGIO PRIVADO MIXTO ""LOS ANDES""","CANTON NUEVA ESPERANZA, ALDEA RIO ESCONDIDO",40586074,YURI ESTEBAN LEON REYES,GENARO RODRIGO LOPEZ VELASQUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-02-0267-46,13-005,HUEHUETENANGO,CHIANTLA,"COLEGIO ""JUAN PABLO II""","EOU PARA NINAS 5A. AVENIDA 4-13, ZONA 1",42077930,YURI ESTEBAN LEON REYES,MAIRA VIRGINIA GOMEZ MENDEZ DE ALVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0286-46,13-006,HUEHUETENANGO,CHIANTLA,"COLEGIO PRIVADO MIXTO ""RIO QUISIL""",ALDEA SAN FRANCISCO LAS FLORES,40586074,MARIA ELENA MATIAS ANTONIO DE MONTEJO,MAYNOR ALBERTO VELASQUEZ CHAVEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0290-46,13-005,HUEHUETENANGO,CHIANTLA,"COLEGIO ""JUAN PABLOII""",5TA. AVENDIA 4-13 ZONA 1,58014531,YURI ESTEBAN LEON REYES,MAYRA VIRGINIA GOMEZ MENDEZ DE ALVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-02-0296-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO INTEGRAL HUMANISTICO CHIANTLECO,CANTON LA LAGUNITA ZONA 3 CHIANTLA,77659286,YURI ESTEBAN LEON REYES,ANTONIO RAUL LOPEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0306-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO PARROQUIAL NUESTRA SENORA DE CANDELARIA,CANTON PARROQUIA,77253152,YURI ESTEBAN LEON REYES,SILVIA YANIRA TIGUILA MARTINEZ DE TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-02-0307-46,13-060,HUEHUETENANGO,CHIANTLA,CENTRO DE EDUCACION EXTRAESCOLAR CEEX FE Y ALEGRIA NO. 12,"ALDEA CHUSCAJ, ZONA 4 CHIANTLA",77644550,AROLDO HOSBERI SOSA LOPEZ,GERVIN GEOVANI JUSTINIANO CASTANEDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-02-0308-46,13-060,HUEHUETENANGO,CHIANTLA,"CENTRO DE EDUCACION EXTRAESCOLAR CEEX- CENTRO DE EDUCACION BASICA ALTERNATIVA DE CHIANTLA PMF""",CABECERA MUNICIPAL,32344761,AROLDO HOSBERI SOSA LOPEZ,YEINNER WOTZBELY MARTINEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-02-0312-46,13-060,HUEHUETENANGO,CHIANTLA,CENTRO DE EDUCACION EXTRAESCOLAR CEEX,ALDEA BUENOS AIRES,45033326,AROLDO HOSBERI SOSA LOPEZ,CATHY YESENIA IMUL US,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-02-0313-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO INTEGRAL HUMANISTICO CHIANTLECO,CANTON LA LAGUNITA ZONA 3,77644240,YURI ESTEBAN LEON REYES,EMIL JOSE ELIAS TELLO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-02-0317-46,13-005,HUEHUETENANGO,CHIANTLA,COLEGIO JUAN PABLO II,5A. AVENIDA 4-13 ZONA 1,30678846,YURI ESTEBAN LEON REYES,MAIRA VIRGINIA GOMEZ MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-02-0319-46,13-005,HUEHUETENANGO,CHIANTLA,"COLEGIO PRIVADO MIXTO ""LOS ANDES""",CANTON NUEVA ESPERANZA ALDEA RIO ESCONDIDO,40318789,YURI ESTEBAN LEON REYES,INES FRUTO LOPEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-03-0047-46,13-009,HUEHUETENANGO,MALACATANCITO,COLEGIO PRIVADO MIXTO XEPON,ALDEA XEPON GRANDE,47838773,AUGUSTO RENE CASTILLO AGUIRRE,APOLONIO MARINO RODRIGUEZ MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0048-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO MIXTO INTERCULTURAL MALACATANCITO,CABECERA MUNICIPAL,57720727,AUGUSTO RENE CASTILLO AGUIRRE,JUAN ALONZO RAMOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0049-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO MIXTO INTERCULTURAL MALACATANCITO,CABECERA MUNICIPAL,57720727,AUGUSTO RENE CASTILLO AGUIRRE,JUAN ALONZO RAMOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0050-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO MIXTO INTERCULTURAL MALACATANCITO,CABECERA MUNICIPAL,57720727,AUGUSTO RENE CASTILLO AGUIRRE,JUAN ALONZO RAMOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0051-46,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO CATOLICO MIXTO ""SAGRADO CORAZON DE JESUS""","CALZADA FELIX CALDERON AVILA 0-15, ZONA 6, BARRIO LA COMUNIDAD",77569558,AUGUSTO RENE CASTILLO AGUIRRE,TOMASA ZACARIAS DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0055-46,13-009,HUEHUETENANGO,MALACATANCITO,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,ALDEA XEPON CHIQUITO,53013050,AUGUSTO RENE CASTILLO AGUIRRE,PABLO TAYUN SONTAY,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0059-46,13-009,HUEHUETENANGO,MALACATANCITO,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,XEPON CHIQUITO,40659542,AUGUSTO RENE CASTILLO AGUIRRE,PABLO TAYUN SONTAY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0060-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO PARROQUIAL MIXTO SANTA ANA,"CALZADA FELIX CALDERON AVILA 0-15, ZONA 6 BARRIO LA COMUNIDAD",77569558,AUGUSTO RENE CASTILLO AGUIRRE,TOMASA ZACARIAS DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0064-46,13-010,HUEHUETENANGO,MALACATANCITO,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA NOCTURNA,BARRIO SAN JOAQUIN,50073799,AUGUSTO RENE CASTILLO AGUIRRE,SERGIO ADEMAR AVILA MOLINA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0065-46,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO PRIVADO MIXTO ""EMANUEL""",CABECERA MUNICIPAL,50054877,AUGUSTO RENE CASTILLO AGUIRRE,SAIRO BACILIO VILLATORO VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0067-46,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO PRIVADO MIXTO ""EMANUEL""",CABECERA MUNICIPAL,50054877,AUGUSTO RENE CASTILLO AGUIRRE,SAIRO BACILIO VILLATORO VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0068-46,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO PRIVADO MIXTO ""EMANUEL""",CABECERA MUNICIPAL,50054877,AUGUSTO RENE CASTILLO AGUIRRE,SAIRO BACILIO VILLATORO VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0069-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO TECNOLOGICO RURAL,CASERIO TOJOCHAN,53322650,AUGUSTO RENE CASTILLO AGUIRRE,MICHAEL AROLDO RODRIGUEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0070-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO TECNOLOGICO RURAL,"CASERIO TOJOCHAN, ALDEA PUCAL",53226509,AUGUSTO RENE CASTILLO AGUIRRE,MICHAEL AROLDO RODRIGUEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0076-46,13-010,HUEHUETENANGO,MALACATANCITO,LICEO PRIVADO MIXTO EMANUEL,CABECERA MUNICIPAL DE MALACATANCITO MALACATANCITO,50054877,AUGUSTO RENE CASTILLO AGUIRRE,FLAVIO ARTURO SAMAYOA RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-03-0080-46,13-010,HUEHUETENANGO,MALACATANCITO,LICEO PRIVADO MIXTO EMANUEL,CABECERA MUNICIPAL,50054877,AUGUSTO RENE CASTILLO AGUIRRE,SAIRO BACILIO VILLATORO VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-03-0083-46,13-009,HUEHUETENANGO,MALACATANCITO,COLEGIO MIXTO INTERCULTURAL MALACATANCITO,CABECERA MUNICIPAL,77569712,AUGUSTO RENE CASTILLO AGUIRRE,JUAN ALONZO RAMOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-03-0084-46,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO PRIVADO MIXTO TECNOLOGICO RURAL,CASERIO TOJOCHAN,53226509,AUGUSTO RENE CASTILLO AGUIRRE,MICHAEL AROLDO RODRIGUEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-04-0070-46,13-012,HUEHUETENANGO,CUILCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA YERBA BUENA ALTA,44949669,SIMEON GRISDELI CASTILLO ALVARADO,BENIGNO ODILIO GONZALEZ VELASQUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0091-46,13-011,HUEHUETENANGO,CUILCO,INSTITUTO DE NIVEL DIVERSIFICADO POR COOPERATIVA,"CASERIO EL CARRIZAL, ALDEA EL TRIUNFO",40401004,DELMY ELISAMA CHAVEZ ROBLERO,NELBYN DOMIDIO REINOSO MORALES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0098-46,13-011,HUEHUETENANGO,CUILCO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA POSONICAPA CHIQUITO,51894002,DELMY ELISAMA CHAVEZ ROBLERO,YOVANY CANDELARIO GALVEZ BARRIOS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0108-46,13-060,HUEHUETENANGO,CUILCO,CENTRO DE EDUCACION EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,30791840,AROLDO HOSBERI SOSA LOPEZ,KARINA ARNI GALVEZ CAMAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-04-0112-46,13-012,HUEHUETENANGO,CUILCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO LA CRUZ REGIONAL,37553837,SIMEON GRISDELI CASTILLO ALVARADO,ORLANDO SALOMON GALVEZ GALVEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0116-46,13-012,HUEHUETENANGO,CUILCO,"INSTITUTO PRIVADO MIXTO ""I.P.E.V.""",ALDEA SOSI,49585878,SIMEON GRISDELI CASTILLO ALVARADO,ELIO ENAI HERNANDEZ MARTINEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,HUEHUETENANGO
13-04-0117-46,13-012,HUEHUETENANGO,CUILCO,"INSTITUTO PRIVADO MIXTO ""I.P.E.V.""",ALDEA SOSI,49585878,SIMEON GRISDELI CASTILLO ALVARADO,ELIO ENAI HERNANDEZ MARTINEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,HUEHUETENANGO
13-04-0118-46,13-060,HUEHUETENANGO,CUILCO,CENTRO DE EDUCACION EXTRAESCOLAR MUNICIPAL-CEEXM,16/10/2021,45766136,AROLDO HOSBERI SOSA LOPEZ,BERNABE PATROCINIO GALVEZ ROBLERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13-04-0119-46,13-052,HUEHUETENANGO,CUILCO,COLEGIO INTEGRAL EMPRESARIAL POR MADUREZ- CIEM,CALLE LA PAZ,77619224,SIMEON GRISDELI CASTILLO ALVARADO,HELEN MARLENY LOPEZ ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-04-6414-46,13-012,HUEHUETENANGO,CUILCO,INSTITUTO NORMAL MIXTO PRIVADO SAN ANDRES,CABECERA MUNICIPAL,49771646,SIMEON GRISDELI CASTILLO ALVARADO,JESUS CATALINO HERRERA DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-6751-46,13-011,HUEHUETENANGO,CUILCO,COLEGIO PRIVADO MIXTO PERLA ESCONDIDA,CABECERA MUNICIPAL,30846812,DELMY ELISAMA CHAVEZ ROBLERO,SERGIO DANILO PEREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-7117-46,13-052,HUEHUETENANGO,CUILCO,COLEGIO INTEGRAL EMPRESARIAL CUILQUENSE POR MADUREZ,CABECERA MUNICIPAL,77619224,SIMEON GRISDELI CASTILLO ALVARADO,FLORIBERTA ADALID CARBAJAL JUAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-04-7123-46,13-011,HUEHUETENANGO,CUILCO,COLEGIO PRIVADO MIXTO JOSE ERNESTO MONZON,CABECERA MUNICIPAL,57234249,DELMY ELISAMA CHAVEZ ROBLERO,CARLOS ROBERTO MORENO DIAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
